model	objective	reaction	status	value
iAB_AMO1410_SARS-CoV-2	obj	R_CytOxe-	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_D-LACt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_D-LACtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DADA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DADAe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DADNK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DADNt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DAGK_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DAGKn_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DAG_HSter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DAGt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DALAOXx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DALAt2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DALAt2rL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DALAxt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DASCBH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DASCBR	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DASPO1p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DATPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCK1n	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCK2n	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCMPDA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCSPTN1COAtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCSPTN1CPT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCSPTN1CPT2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCSPTN1CRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCSPTN1t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCTPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCYTD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DCYTt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DEBRISOQUINEt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DEDOLP1_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DEDOLP1_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DEDOLP2_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DEDOLP2_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DEDOLR_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DEDOLR_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT16_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_10	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_5	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_6	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_7	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_8	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT18_9	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT20_1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT20_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT22_1p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT22_2p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DESAT24_1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGAT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGCHOLte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGK1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGK2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGNSKm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGSNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGSNtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGTPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DGULND	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHAAt1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHAPA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHAPAx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCHOLESTANATEtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCR241r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCR242r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCR243r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCR71r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCR72r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCRD1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHCRD2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHDPBMTm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHEASt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHEAStr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHEAtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHFR	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHFtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHORD9	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_DHORTS	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_DHPM1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHPR	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DHPR2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DIDPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DIGALSGALSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DIGALSIDEtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DINt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DITPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DLNLCGCPT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DLNLCGCPT2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DLNLCGCRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DLNLCGt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMATT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMATTx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMHPTCRNCPT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMHPTCRNCPT2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMHPTCRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMHPTCRNte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMNONCRNCPT2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DMNONCRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNADDP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNADtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNAMTSEn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNAMTn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt10m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt11m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt12m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt13m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt14m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt15m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt16m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt17m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt18m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt19m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt20m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt21m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt22m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt23m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt24m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt25m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt26m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt27m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt28m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt29m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt30m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt31m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt32m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt33m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt34m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt35m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt36m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt37m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt38m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt39m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt3m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt40m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt41m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt42m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt43m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt44m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt45m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt46m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt47m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt48m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt49m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt4m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt50m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt51m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt52m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt53m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt54m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt55m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt56m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt57m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt58m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt59m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt5m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt60m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt61m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt62m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt63m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt6m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt7m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt8m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DNDPt9m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOGULND1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOGULND2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOGULNO1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOGULNO2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLASNT_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLASNT_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLDPP_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLDPP_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLGLCP_Lter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLGLCP_Uter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLGPP_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLGPP_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLICHOL_Lter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLICHOL_Uter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLK_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLK_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLMANP_Lter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLMANP_Uter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPGT1_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPGT1_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPGT2_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPGT2_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPGT3_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPGT3_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPH_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPH_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT1_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT1_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT2_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT2_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT3_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT3_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT4_Ler	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT4_Uer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLPMT_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLP_Lter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOLP_Uter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOPABMO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOPAMT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOPASFt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOPASULT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOPAVESSEC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOPAt4(2)r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DOPAtu	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DPCOAK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DPCOAPP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DPCOAtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DPHMBDCm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DPMVDx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DRIBt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DRPA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DSAT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DTDPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DTMPK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DTTPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DUDPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DUMPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DURAD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DURAD2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DURIK1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DURIK1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DURIPP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DURIt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DURItn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DUTPDPm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_DUTPDPn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EAFLATOXINte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EBASTINEOHte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EBASTINEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EBP1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EBP2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ECOAH12m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ECOAH1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ECOAH1x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ECOAH9m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EGMESTr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EHGLAT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EHGLAT2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EHGLATm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EICOSTETCPT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EICOSTETCPT2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EICOSTETCRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EICOSTETt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ELAIDCPT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ELAIDCPT2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ELAIDCRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ELAIDt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENGASE	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENGASE2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENGASE2ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENMAN1g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENMAN2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENMAN3g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENMAN4g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENMAN5g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENMAN6g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ENO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRADIOLGLCt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRADIOLGLCt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRADIOLGLCtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRADIOLt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRADIOLtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRIOLGLCte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRIOLGLCtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRONEGLCt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRONEGLCtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRONESt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRONESt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTRONEtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ESTSULT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ETF	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ETFQO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ETHAK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ETHP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ETOHMO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ETOHt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ETOHtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_F1Atg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_F1PGT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_F6Tg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL140i	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL150	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL160i	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL161	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL170	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL180i	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL1812	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL1813	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL181i	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL1821	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL1822	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL1831	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL1832	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL184	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL191	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL200	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL203	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL204	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL2042	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL204i	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL205	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL206	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL224	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL2251	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL2252	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL226	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL226i	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL240	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL241	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL244_1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL245_1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL245_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL246_1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL260	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FACOAL80i	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FADH2tru	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FADH2tx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FADtru	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FADtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FALDH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FALDtly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FALDtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FAOXC11	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_FAOXC140	optimal	0.014424
